movie_id,Action,Adventure,Animation,Childrens,Comedy,Crime,Documentary,Drama,Fantasy,Film_Noir,Horror,Musical,Mystery,Romance,Sci_Fi,Thriller,War,Western,movie_title
801,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Air Up There (dot) The (1994)
802,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Hard Target (1993)
803,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Heaven & Earth (1993)
804,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Jimmy Hollywood (1994)
805,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Manhattan Murder Mystery (1993)
806,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Menace II Society (1993)
807,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Poetic Justice (1993)
808,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Program (dot) The (1993)
809,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Rising Sun (1993)
810,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shadow (dot) The (1994)
811,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Thirty-Two Short Films About Glenn Gould (1993)
812,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Andre (1994)
813,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Celluloid Closet (dot) The (1995)
814,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Great Day in Harlem (dot) A (1994)
815,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,One Fine Day (1996)
816,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Candyman: Farewell to the Flesh (1995)
817,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Frisk (1995)
818,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Girl 6 (1996)
819,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Eddie (1996)
820,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Space Jam (1996)
821,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Mrs. Winterbourne (1996)
822,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Faces (1968)
823,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Mulholland Falls (1996)
824,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Great White Hype (dot) The (1996)
825,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Arrival (dot) The (1996)
826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phantom (dot) The (1996)
827,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Daylight (1996)
828,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alaska (1996)
829,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fled (1996)
830,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Power 98 (1995)
831,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Escape from L.A. (1996)
832,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Bogus (1996)
833,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bulletproof (1996)
834,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Halloween: The Curse of Michael Myers (1995)
835,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,Gay Divorcee (dot) The (1934)
836,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Ninotchka (1939)
837,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Meet John Doe (1941)
838,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,In the Line of Duty 2 (1987)
839,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Loch Ness (1995)
840,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Last Man Standing (1996)
841,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Glimmer Man (dot) The (1996)
842,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Pollyanna (1960)
843,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Shaggy Dog (dot) The (1959)
844,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Freeway (1996)
845,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,That Thing You Do! (1996)
846,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,To Gillian on Her 37th Birthday (1996)
847,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Looking for Richard (1996)
848,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Murder (dot) My Sweet (1944)
849,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Days of Thunder (1990)
850,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Perfect Candidate (dot) A (1996)
851,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Two or Three Things I Know About Her (1966)
852,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Bloody Child (dot) The (1996)
853,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Braindead (1992)
854,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Bad Taste (1987)
855,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,Diva (1981)
856,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Night on Earth (1991)
857,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Paris Was a Woman (1995)
858,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Amityville: Dollhouse (1996)
859,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,April Fool's Day (1986)
860,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Believers (dot) The (1987)
861,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Nosferatu a Venezia (1986)
862,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Jingle All the Way (1996)
863,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Garden of Finzi-Contini (dot) The (Giardino dei Finzi-Contini (dot) Il) (1970)
864,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,My Fellow Americans (1996)
865,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Ice Storm (dot) The (1997)
866,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Michael (1996)
867,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Whole Wide World (dot) The (1996)
868,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Hearts and Minds (1996)
869,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Fools Rush In (1997)
870,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Touch (1997)
871,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Vegas Vacation (1997)
872,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Love Jones (1997)
873,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Picture Perfect (1997)
874,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Career Girls (1997)
875,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,She's So Lovely (1997)
876,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Money Talks (1997)
877,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Excess Baggage (1997)
878,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,That Darn Cat! (1997)
879,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Peacemaker (dot) The (1997)
880,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Soul Food (1997)
881,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Money Talks (1997)
882,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Washington Square (1997)
883,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Telling Lies in America (1997)
884,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Year of the Horse (1997)
885,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Phantoms (1998)
886,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Life Less Ordinary (dot) A (1997)
887,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Eve's Bayou (1997)
888,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,One Night Stand (1997)
889,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Tango Lesson (dot) The (1997)
890,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mortal Kombat: Annihilation (1997)
891,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Bent (1997)
892,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Flubber (1997)
893,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,For Richer or Poorer (1997)
894,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Home Alone 3 (1997)
895,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Scream 2 (1997)
896,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Sweet Hereafter (dot) The (1997)
897,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Time Tracers (1995)
898,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Postman (dot) The (1997)
899,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Winter Guest (dot) The (1997)
900,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Kundun (1997)
901,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Mr. Magoo (1997)
902,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,Big Lebowski (dot) The (1998)
903,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Afterglow (1997)
904,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Ma vie en rose (My Life in Pink) (1997)
905,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Great Expectations (1998)
906,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Oscar & Lucinda (1997)
907,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Vermin (1998)
908,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Half Baked (1998)
909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Dangerous Beauty (1998)
910,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Nil By Mouth (1997)
911,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Twilight (1998)
912,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,U.S. Marshalls (1998)
913,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Love and Death on Long Island (1997)
914,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,Wild Things (1998)
915,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Primary Colors (1998)
916,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Lost in Space (1998)
917,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Mercury Rising (1998)
918,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,City of Angels (1998)
919,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,City of Lost Children (dot) The (1995)
920,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Two Bits (1995)
921,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Farewell My Concubine (1993)
922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dead Man (1995)
923,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Raise the Red Lantern (1991)
924,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,White Squall (1996)
925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Unforgettable (1996)
926,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Down Periscope (1996)
927,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Flower of My Secret (dot) The (Flor de mi secreto (dot) La) (1995)
928,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Craft (dot) The (1996)
929,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Harriet the Spy (1996)
930,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Chain Reaction (1996)
931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Island of Dr. Moreau (dot) The (1996)
932,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,First Kid (1996)
933,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Funeral (dot) The (1996)
934,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Preacher's Wife (dot) The (1996)
935,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Paradise Road (1997)
936,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,Brassed Off (1996)
937,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Thousand Acres (dot) A (1997)
938,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Smile Like Yours (dot) A (1997)
939,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Murder in the First (1995)
940,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Airheads (1994)
941,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,With Honors (1994)
942,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,What's Love Got to Do with It (1993)
943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Killing Zoe (1994)
944,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,Renaissance Man (1994)
945,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,Charade (1963)
946,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fox and the Hound (dot) The (1981)
947,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Big Blue (dot) The (Grand bleu (dot) Le) (1988)
948,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Booty Call (1997)
949,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,How to Make an American Quilt (1995)
950,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Georgia (1995)
951,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Indian in the Cupboard (dot) The (1995)
952,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue in the Face (1995)
953,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Unstrung Heroes (1995)
954,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Unzipped (1995)
955,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Before Sunrise (1995)
956,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Nobody's Fool (1994)
957,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pushing Hands (1992)
958,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,To Live (Huozhe) (1994)
959,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Dazed and Confused (1993)
960,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Naked (1993)
961,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Orlando (1993)
962,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Ruby in Paradise (1993)
963,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Some Folks Call It a Sling Blade (1993)
964,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Month by the Lake (dot) A (1995)
965,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Funny Face (1957)
966,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Affair to Remember (dot) An (1957)
967,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Little Lord Fauntleroy (1936)
968,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Inspector General (dot) The (1949)
969,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winnie the Pooh and the Blustery Day (1968)
970,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hear My Song (1991)
971,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Mediterraneo (1991)
972,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Passion Fish (1992)
973,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Grateful Dead (1995)
974,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Eye for an Eye (1996)
975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Fear (1996)
976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Solo (1996)
977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Substitute (dot) The (1996)
978,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Heaven's Prisoners (1996)
979,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Trigger Effect (dot) The (1996)
980,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Mother Night (1996)
981,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Dangerous Ground (1997)
982,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Maximum Risk (1996)
983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Rich Man's Wife (dot) The (1996)
984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Shadow Conspiracy (1997)
985,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Blood & Wine (1997)
986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Turbulence (1997)
987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Underworld (1997)
988,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Beautician and the Beast (dot) The (1997)
989,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Cats Don't Dance (1997)
990,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Anna Karenina (1997)
991,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Keys to Tulsa (1997)
992,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Head Above Water (1996)
993,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Hercules (1997)
994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Last Time I Committed Suicide (dot) The (1997)
995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Kiss Me (dot) Guido (1997)
996,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Big Green (dot) The (1995)
997,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Stuart Saves His Family (1995)
998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Cabin Boy (1994)
999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Clean Slate (1994)
1000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Lightning Jack (1994)
1001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Stupids (dot) The (1996)
1002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pest (dot) The (1997)
1003,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,That Darn Cat! (1997)
1004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Geronimo: An American Legend (1993)
1005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Double vie de Véronique (dot) La (Double Life of Veronique (dot) The) (1991)
1006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Until the End of the World (Bis ans Ende der Welt) (1991)
1007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Waiting for Guffman (1996)
1008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,I Shot Andy Warhol (1996)
1009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Stealing Beauty (1996)
1010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Basquiat (1996)
1011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2 Days in the Valley (1996)
1012,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Private Parts (1997)
1013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Anaconda (1997)
1014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Romy and Michele's High School Reunion (1997)
1015,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Shiloh (1997)
1016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Con Air (1997)
1017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Trees Lounge (1996)
1018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Tie Me Up! Tie Me Down! (1990)
1019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Die xue shuang xiong (Killer (dot) The) (1989)
1020,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Gaslight (1944)
1021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8 1/2 (1963)
1022,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Fast (dot) Cheap & Out of Control (1997)
1023,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Fathers' Day (1997)
1024,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Mrs. Dalloway (1997)
1025,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Fire Down Below (1997)
1026,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Lay of the Land (dot) The (1997)
1027,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shooter (dot) The (1995)
1028,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Grumpier Old Men (1995)
1029,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Jury Duty (1995)
1030,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Beverly Hillbillies (dot) The (1993)
1031,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lassie (1994)
1032,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Little Big League (1994)
1033,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Homeward Bound II: Lost in San Francisco (1996)
1034,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Quest (dot) The (1996)
1035,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Cool Runnings (1993)
1036,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Drop Dead Fred (1991)
1037,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,Grease 2 (1982)
1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Switchback (1997)
1039,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Hamlet (1996)
1040,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Two if by Sea (1996)
1041,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Forget Paris (1995)
1042,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Just Cause (1995)
1043,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Rent-a-Kid (1995)
1044,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Paper (dot) The (1994)
1045,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Fearless (1993)
1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Malice (1993)
1047,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Multiplicity (1996)
1048,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,She's the One (1996)
1049,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,House Arrest (1996)
1050,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Ghost and Mrs. Muir (dot) The (1947)
1051,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Associate (dot) The (1996)
1052,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Dracula: Dead and Loving It (1995)
1053,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Now and Then (1995)
1054,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Mr. Wrong (1996)
1055,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Simple Twist of Fate (dot) A (1994)
1056,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Cronos (1992)
1057,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pallbearer (dot) The (1996)
1058,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,War (dot) The (1994)
1059,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996)
1060,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Adventures of Pinocchio (dot) The (1996)
1061,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Evening Star (dot) The (1996)
1062,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Four Days in September (1997)
1063,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Little Princess (dot) A (1995)
1064,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Crossfire (1947)
1065,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Koyaanisqatsi (1983)
1066,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Balto (1995)
1067,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Bottle Rocket (1996)
