movie_id,Animation,Children's,Comedy,Adventure,Fantasy,Romance,Drama,Action,Crime,Thriller,Horror,Sci-Fi,Documentary,War,Musical,Mystery,Film-Noir,Western,title
2921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,High Plains Drifter (1972)
2922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hang 'em High (1967)
2923,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Citizen's Band (a.k.a. Handle with Care) (1977)
2924,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drunken Master (Zui quan) (1979)
2925,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Conformist， The (Il Conformista) (1970)
2926,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Hairspray (1988)
2927,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Brief Encounter (1946)
2928,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Razor's Edge， The (1984)
2929,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Reds (1981)
2930,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Return with Honor (1998)
2931,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Time of the Gypsies (Dom za vesanje) (1989)
2932,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Days of Heaven (1978)
2933,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Fire Within， The (Le Feu Follet) (1963)
2934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Love Bewitched， A (El Amor Brujo) (1986)
2935,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Lady Eve， The (1941)
2936,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sullivan's Travels (1942)
2937,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Palm Beach Story， The (1942)
2938,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Man Facing Southeast (Hombre Mirando al Sudeste) (1986)
2939,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Niagara (1953)
2940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Gilda (1946)
2941,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,South Pacific (1958)
2942,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Flashdance (1983)
2943,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Indochine (1992)
2944,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Dirty Dozen， The (1967)
2945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Mike's Murder (1984)
2946,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Help! (1965)
2947,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Goldfinger (1964)
2948,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,From Russia with Love (1963)
2949,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Dr. No (1962)
2950,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Blue Lagoon， The (1980)
2951,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Fistful of Dollars， A (1964)
2952,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Hard 8 (a.k.a. Sydney， a.k.a. Hard Eight) (1996)
2953,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Home Alone 2: Lost in New York (1992)
2954,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Penitentiary (1979)
2955,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Penitentiary II (1982)
2956,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,Someone to Watch Over Me (1987)
2957,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Sparrows (1926)
2958,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Naturally Native (1998)
2959,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Fight Club (1999)
2960,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Beefcake (1999)
2961,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Story of Us， The (1999)
2962,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Fever Pitch (1997)
2963,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Joe the King (1999)
2964,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Julien Donkey-Boy (1999)
2965,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Omega Code， The (1999)
2966,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Straight Story， The (1999)
2967,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Bad Seed， The (1956)
2968,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Time Bandits (1981)
2969,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Man and a Woman， A (Un Homme et une Femme) (1966)
2970,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Fitzcarraldo (1982)
2971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,All That Jazz (1979)
2972,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Red Sorghum (Hong Gao Liang) (1987)
2973,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crimes and Misdemeanors (1989)
2974,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Bats (1999)
2975,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Best Man， The (1999)
2976,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Bringing Out the Dead (1999)
2977,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Crazy in Alabama (1999)
2978,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Three to Tango (1999)
2979,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Body Shots (1999)
2980,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Men Cry Bullets (1997)
2981,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Brother， Can You Spare a Dime? (1975)
2982,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Guardian， The (1990)
2983,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Ipcress File， The (1965)
2984,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,On Any Sunday (1971)
2985,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,Robocop (1987)
2986,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,Robocop 2 (1990)
2987,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Who Framed Roger Rabbit? (1988)
2988,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Melvin and Howard (1980)
2989,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,For Your Eyes Only (1981)
2990,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Licence to Kill (1989)
2991,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Live and Let Die (1973)
2992,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Rawhead Rex (1986)
2993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Thunderball (1965)
2994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,City， The (1998)
2995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,House on Haunted Hill， The (1999)
2996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Music of the Heart (1999)
2997,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Being John Malkovich (1999)
2998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Dreaming of Joseph Lees (1998)
2999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Man of the Century (1999)
3000,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Princess Mononoke， The (Mononoke Hime) (1997)
3001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Suburbans， The (1999)
3002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,My Best Fiend (Mein liebster Feind) (1999)
3003,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Train of Life (Train De Vie) (1998)
3004,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Bachelor， The (1999)
3005,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bone Collector， The (1999)
3006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Insider， The (1999)
3007,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,American Movie (1999)
3008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Last Night (1998)
3009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Portraits Chinois (1996)
3010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Rosetta (1999)
3011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,They Shoot Horses， Don't They? (1969)
3012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Battling Butler (1926)
3013,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Bride of Re-Animator (1990)
3014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bustin' Loose (1981)
3015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Coma (1978)
3016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Creepshow (1982)
3017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Creepshow 2 (1987)
3018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Re-Animator (1985)
3019,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Drugstore Cowboy (1989)
3020,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Falling Down (1993)
3021,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Funhouse， The (1981)
3022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,General， The (1927)
3023,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,My Best Girl (1927)
3024,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Piranha (1978)
3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Rough Night in Jericho (1967)
3026,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Slaughterhouse (1987)
3027,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Slaughterhouse 2 (1988)
3028,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Taming of the Shrew， The (1967)
3029,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Nighthawks (1981)
3030,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Yojimbo (1961)
3031,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Repossessed (1990)
3032,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Omega Man， The (1971)
3033,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Spaceballs (1987)
3034,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Robin Hood (1973)
3035,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Mister Roberts (1955)
3036,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Quest for Fire (1981)
3037,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Little Big Man (1970)
3038,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Face in the Crowd， A (1957)
3039,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Trading Places (1983)
3040,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Meatballs (1979)
3041,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Meatballs Part II (1984)
3042,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Meatballs III (1987)
3043,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Meatballs 4 (1992)
3044,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Dead Again (1991)
3045,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Peter's Friends (1992)
3046,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Incredibly True Adventure of Two Girls in Love， The (1995)
3047,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Experience Preferred... But Not Essential (1982)
3048,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Under the Rainbow (1981)
3049,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,How I Won the War (1967)
3050,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Light It Up (1999)
3051,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Anywhere But Here (1999)
3052,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dogma (1999)
3053,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Messenger: The Story of Joan of Arc， The (1999)
3054,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pok�mon: The First Movie (1998)
3055,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Felicia's Journey (1999)
3056,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Oxygen (1999)
3057,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Where's Marlowe? (1999)
3058,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Ape， The (1940)
3059,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,British Intelligence (1940)
3060,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Commitments， The (1991)
3061,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Holiday Inn (1942)
3062,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,Longest Day， The (1962)
3063,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Poison Ivy (1992)
3064,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Poison Ivy: New Seduction (1997)
3065,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Ten Benny (1997)
3066,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Tora! Tora! Tora! (1970)
3067,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Women on the Verge of a Nervous Breakdown (1988)
3068,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Verdict， The (1982)
3069,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Effect of Gamma Rays on Man-in-the-Moon Marigolds， The (1972)
3070,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Adventures of Buckaroo Bonzai Across the 8th Dimension， The (1984)
3071,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Stand and Deliver (1987)
3072,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Moonstruck (1987)
3073,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Sandpiper， The (1965)
3074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Jeremiah Johnson (1972)
3075,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Repulsion (1965)
3076,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Irma la Douce (1963)
3077,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,42 Up (1998)
3078,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Liberty Heights (1999)
3079,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Mansfield Park (1999)
3080,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Goodbye， 20th Century (Zbogum na dvadesetiot vek) (1998)
3081,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Sleepy Hollow (1999)
3082,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,World Is Not Enough， The (1999)
3083,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,All About My Mother (Todo Sobre Mi Madre) (1999)
3084,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Home Page (1999)
3085,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Living Dead Girl， The (La Morte Vivante) (1982)
3086,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934)
3087,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Scrooged (1988)
3088,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Harvey (1950)
3089,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Bicycle Thief， The (Ladri di biciclette) (1948)
3090,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Matewan (1987)
3091,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Kagemusha (1980)
3092,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Chushingura (1962)
3093,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,McCabe & Mrs. Miller (1971)
3094,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Maurice (1987)
3095,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Grapes of Wrath， The (1940)
3096,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,My Man Godfrey (1957)
3097,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Shop Around the Corner， The (1940)
3098,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Natural， The (1984)
3099,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Shampoo (1975)
3100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,River Runs Through It， A (1992)
3101,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Fatal Attraction (1987)
3102,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Jagged Edge (1985)
3103,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Stanley & Iris (1990)
3104,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Midnight Run (1988)
3105,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Awakenings (1990)
3106,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Come See the Paradise (1990)
3107,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Backdraft (1991)
3108,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Fisher King， The (1991)
3109,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,River， The (1984)
3110,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Country (1984)
3111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Places in the Heart (1984)
3112,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,'Night Mother (1986)
3113,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,End of Days (1999)
3114,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Toy Story 2 (1999)
3115,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Flawless (1999)
3116,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Miss Julie (1999)
3117,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,Ride with the Devil (1999)
3118,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Tumbleweeds (1999)
3119,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Bay of Blood (Reazione a catena) (1971)
3120,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Distinguished Gentleman， The (1992)
3121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Hitch-Hiker， The (1953)
3122,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,Santa Fe Trail (1940)
3123,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spring Fever USA (a.k.a. Lauderdale) (1989)
3124,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Agnes Browne (1999)
3125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,End of the Affair， The (1999)
3126,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,End of the Affair， The (1955)
3127,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Holy Smoke (1999)
3128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Map of the World， A (1999)
3129,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Sweet and Lowdown (1999)
3130,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bonfire of the Vanities (1990)
3131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Broadway Damage (1997)
3132,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Daddy Long Legs (1919)
3133,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Go West (1925)
3134,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Grand Illusion (Grande illusion， La) (1937)
3135,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Great Santini， The (1979)
3136,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,James Dean Story， The (1957)
3137,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Sea Wolves， The (1980)
3138,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Stealing Home (1988)
3139,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Tarzan the Fearless (1933)
3140,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Three Ages， The (1923)
3141,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Two Jakes， The (1990)
3142,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,U2: Rattle and Hum (1988)
3143,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Hell in the Pacific (1968)
3144,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Glass Bottom Boat， The (1966)
3145,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Cradle Will Rock， The (1999)
3146,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Deuce Bigalow: Male Gigolo (1999)
3147,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Green Mile， The (1999)
3148,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Cider House Rules， The (1999)
3149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Diamonds (1999)
3150,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,War Zone， The (1999)
3151,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,Bat Whispers， The (1930)
3152,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Last Picture Show， The (1971)
3153,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7th Voyage of Sinbad， The (1958)
3154,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Blood on the Sun (1945)
3155,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Anna and the King (1999)
3156,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Bicentennial Man (1999)
3157,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stuart Little (1999)
3158,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Emperor and the Assassin， The (Jing ke ci qin wang) (1999)
3159,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Fantasia 2000 (1999)
3160,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Magnolia (1999)
3161,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Onegin (1999)
3162,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Simpatico (1999)
3163,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Topsy-Turvy (1999)
3164,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Alley Cats， The (1968)
3165,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Boiling Point (1993)
3166,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brenda Starr (1989)
3167,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Carnal Knowledge (1971)
3168,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Easy Rider (1969)
3169,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Falcon and the Snowman， The (1984)
3170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hi-Yo Silver (1940)
3171,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Room at the Top (1959)
3172,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ulysses (Ulisse) (1954)
3173,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Any Given Sunday (1999)
3174,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Man on the Moon (1999)
3175,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Galaxy Quest (1999)
3176,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,Talented Mr. Ripley， The (1999)
3177,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Next Friday (1999)
3178,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Hurricane， The (1999)
3179,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Angela's Ashes (1999)
3180,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Play it to the Bone (1999)
3181,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Titus (1999)
3182,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999)
3183,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Third Miracle， The (1999)
